age,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,joining_day,joining_month,joining_year,last_visit_time_hour,last_visit_time_minutes,last_visit_time_seconds,gender_M,gender_Unknown,region_category_Town,region_category_Village,membership_category_Gold Membership,membership_category_No Membership,membership_category_Platinum Membership,membership_category_Premium Membership,membership_category_Silver Membership,joined_through_referral_No,joined_through_referral_Yes,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Both,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,used_special_discount_Yes,offer_application_preference_Yes,past_complaint_Yes,feedback_Poor Customer Service,feedback_Poor Product Quality,feedback_Poor Website,feedback_Products always in Stock,feedback_Quality Customer Care,feedback_Reasonable Price,feedback_Too many ads,feedback_User Friendly Website
74,85,16.946713529999766,339.35189532542387,486.0711265421525,15,12,2024,23,59,29,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
69,118,73.1841214495984,673.5436804292078,130.1851752923635,17,8,2018,13,4,15,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
20,226,10.783083720688708,895.6632566144511,486.38156311966964,3,9,2017,13,5,35,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
27,191,76.3000602951322,255.69350248457542,381.06280971207104,17,3,2017,18,47,7,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
39,66,90.77772070796107,758.9610145500803,11.154629223777357,4,5,2017,5,20,9,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
20,46,95.14446032512345,834.7992321210548,473.95421706782827,6,11,2022,16,13,10,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
66,160,41.38830348366557,831.804610060766,102.13030838918202,22,11,2022,3,3,9,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
53,125,81.6208897404613,626.036882522529,272.1162078891281,30,7,2017,16,4,12,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1
43,116,53.865046366362606,741.2442398296514,129.6747766818902,8,8,2016,5,10,55,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
29,73,27.812500691166377,28.778000662795975,89.71288305875674,7,5,2016,13,39,40,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1
65,361,21.592526721804866,395.1100323418632,347.7471708813752,28,7,2023,16,35,6,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
31,61,81.87637633907738,355.9536953027984,196.1659752070234,9,2,2022,8,42,28,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
53,255,54.646819058520336,77.2382319723416,118.81732393465222,8,10,2016,8,15,45,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
43,191,19.996642690883505,331.97209634216046,24.273162372920265,27,12,2021,3,58,50,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
35,273,71.46697152348679,116.24458227126848,118.86663072400356,10,9,2020,0,33,28,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1
69,230,65.12938246579859,928.4983562393392,326.535194099272,12,11,2020,23,19,39,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
48,202,96.17110997569978,359.1171846664663,110.52157723670275,27,1,2017,1,28,53,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
57,66,71.43545564517386,65.027518862352,67.63673349054523,29,7,2018,20,53,26,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0
56,290,20.921064006606933,765.4674142052071,375.337348008535,14,4,2020,15,9,53,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
50,135,18.76052517301433,786.0555971265022,333.7966468568585,9,2,2022,7,23,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
18,204,50.237471572786255,562.5323507223299,420.278689519448,11,12,2024,21,25,27,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
53,342,48.4168962815352,964.167636542887,256.76754841446007,13,10,2020,16,8,56,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
32,125,56.95952936229505,692.5971672985872,358.3539417307811,24,1,2019,5,10,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0
77,352,15.979644794605075,130.40713797812225,299.52990223363804,12,10,2020,1,47,44,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
32,23,93.52303315097045,700.2455929441982,469.4732445498799,8,3,2020,6,16,55,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
72,310,94.58800600194583,721.195806771395,63.907297927117135,10,4,2021,0,47,17,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,76,47.0653322114055,282.7542780028884,415.15179889244627,6,3,2023,19,16,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
65,49,38.618156911340755,554.2345255215396,484.62279546400737,15,5,2016,16,22,52,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
49,345,12.34688677629812,122.86792177402042,258.97571049489983,8,5,2016,21,28,8,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
59,169,19.357769701944644,78.54596326863202,214.80900096385636,25,11,2018,10,24,19,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
30,346,75.48305349623597,853.8904913509813,318.91909175420983,19,4,2015,8,30,14,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
22,143,46.837434582374364,779.7615860281388,194.16674986048687,30,9,2021,13,14,29,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0
62,78,12.892162721207626,964.1776906269698,1.113888983599931,2,1,2015,18,43,35,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1
77,85,90.608048187327,456.4317892443425,337.5663316434579,17,10,2021,19,37,2,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
42,69,22.966649411380477,206.86638171491484,15.89813640877652,15,4,2017,4,6,30,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
71,275,43.0594339376557,455.49807985857404,313.6296784541048,11,2,2023,16,1,46,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1
27,101,3.2808732166049928,220.6418950671424,67.70347153467515,27,2,2018,9,53,41,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
52,17,77.07810144320602,401.6396668575714,338.2498039691503,12,10,2023,15,25,58,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1
46,18,34.30289846386597,450.429023262086,94.1816079037675,3,9,2019,19,28,2,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0
71,62,21.428636319690685,544.2602359915866,12.506264562218316,14,7,2016,11,1,35,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
26,17,57.79705495767749,142.8972989778504,320.15148857133664,7,11,2022,20,19,6,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,33,81.68299650893339,68.79807352161936,466.04941864628404,30,3,2015,22,39,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
46,158,91.80813008097647,985.3039779446731,243.37457321822842,10,4,2023,23,21,58,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
52,291,9.090081818317934,490.35620303504317,55.56503582536942,13,1,2022,20,46,33,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
74,241,43.8183820889338,25.050536763949413,18.399977370149923,15,6,2017,21,10,33,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
35,327,59.14373927591659,782.1599690020784,77.74093061000225,19,10,2017,3,16,10,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
34,257,20.462635871519392,572.9266067089173,83.50499159943465,16,2,2021,15,11,25,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1
60,30,7.11668625939245,997.2075345902306,205.8029784007775,11,8,2018,2,17,11,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0
44,0,88.89904076212595,926.9311828269622,473.94873742696086,15,10,2017,18,3,20,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
46,267,44.71870934431967,664.5567700330364,384.5524628981139,20,12,2017,21,32,32,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1
40,307,61.60986196136481,648.9632609191914,426.8424992571762,19,2,2016,14,1,22,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
26,210,13.058634131527976,459.6541300353999,176.94222868635495,20,10,2023,6,19,8,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
79,112,35.701482961827786,888.4458205869253,353.46628756623215,16,2,2019,18,13,38,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
34,12,17.04903314906982,770.6178895847943,122.25231358495564,31,5,2015,13,33,32,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
51,109,76.72558069234312,760.195269603024,212.28058529618437,17,7,2023,18,54,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
47,69,97.89527955385472,884.0547309846752,228.68466853007337,14,5,2020,14,48,14,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
36,222,39.16501905588299,720.5099179070862,321.01808900838813,21,4,2024,20,14,58,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
18,245,55.13577393731557,836.323403949277,305.77566089080307,11,11,2024,8,14,49,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
54,36,81.34196974295689,861.8722517916241,482.5828948061678,14,6,2024,3,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
43,255,28.057908717468496,66.48292763710134,469.9891373504666,12,1,2019,7,33,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1
23,16,44.63721525320748,595.4797469364013,148.20247883281883,13,8,2024,12,49,24,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0
75,345,67.7499315396182,268.5147552921476,362.74200519348904,19,8,2018,10,48,9,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
67,189,9.554152239636089,307.1200851154309,326.74635932472984,28,3,2023,6,10,39,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
20,25,7.74818837109562,395.1024830926386,193.54804726706087,17,6,2021,9,32,31,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
33,279,70.20315813751085,570.1577198350885,322.7153191783974,9,9,2019,21,15,16,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0
53,45,1.771099172714086,760.8371446381016,7.834707740255132,8,7,2016,4,21,47,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0
63,74,62.83669774900567,245.96471913887666,491.7819710837635,21,3,2023,12,25,42,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
36,46,42.15958620918247,271.88015552036023,281.8345022640808,27,6,2024,19,36,5,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0
65,265,64.37531394243936,879.4854939620998,318.7602928354527,7,5,2022,12,38,49,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
21,286,38.84270667885094,403.4753687231436,288.6995442143321,1,2,2021,6,25,50,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
22,62,66.9569255387873,711.9320800165132,73.28898911292758,28,2,2020,22,39,23,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
37,183,3.4535706457593767,963.6604520776156,258.3370773746797,12,10,2017,3,14,29,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
38,216,28.56787218881105,643.6569772248843,498.52493405438895,22,1,2022,5,16,10,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1
79,220,34.290914949067464,637.2608754538195,61.250739961550785,5,5,2017,8,39,5,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1
76,201,49.08743961692725,173.6951712239142,318.3884317391408,31,7,2017,21,6,19,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
64,222,13.287361452874649,528.200625549286,447.97009434253664,20,9,2018,3,32,3,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1
75,229,64.93379095350093,674.7434916604421,158.58986822339156,23,7,2023,1,4,38,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1
52,0,91.75366178593868,942.4264364912806,475.8162642592544,11,5,2022,5,33,15,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
32,269,68.12095216158887,818.9917373302974,374.16837983314014,24,12,2022,22,46,47,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
71,361,45.401346608651416,609.4688485589216,217.27264408714126,27,3,2018,8,23,15,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
46,5,86.98888811066165,573.1336403194056,108.70314620641108,29,11,2019,3,25,23,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
61,204,20.98657794067346,33.55820338880318,301.4778983349713,17,9,2017,15,39,31,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
75,163,51.54426761235863,447.08366678196467,346.9355008572886,24,2,2019,8,19,26,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
63,40,84.47507494984288,784.4744131464878,338.9607777969866,2,11,2022,7,49,57,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
46,333,79.07259285829245,76.21034785023129,59.61028091405207,14,3,2019,21,24,46,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
79,359,92.84924749229137,283.64956849957014,290.29091927177075,1,11,2022,12,1,48,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1
48,334,54.752188394002445,173.30995686651573,408.94652804927455,7,8,2021,16,57,21,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
76,293,65.57249889691445,924.2044337386819,322.82787129264574,16,1,2017,15,44,9,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0
74,25,62.715597032653775,837.5727231027018,478.18550241782634,10,7,2017,12,39,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
51,142,19.988018311269357,742.8317027658037,356.0787697286097,12,11,2023,16,2,7,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
35,231,91.77932441003807,164.20276135237873,269.8378332766363,22,2,2022,5,29,41,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
23,241,86.95401907950304,400.84592931718873,111.52754992554931,5,3,2022,1,19,26,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
30,137,63.012609747870926,199.70774722966667,402.8717982458425,12,3,2017,12,10,25,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1
64,288,9.58638963697254,597.5870092753646,68.93684866839622,21,7,2023,3,45,29,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0
75,242,71.46459516255135,885.4491808205538,341.1506928060853,3,4,2021,17,6,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0
54,33,55.922366635299454,207.3029511704242,32.38070221874917,21,10,2019,10,58,25,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
63,198,18.190241169283112,694.6220796436229,122.41823461447326,16,11,2020,19,4,59,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0
43,98,36.00108905318898,318.4418772309293,135.04140826382726,19,4,2015,22,41,53,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0
78,188,64.050369435616,287.8277056428786,11.83030533010687,16,8,2019,21,38,24,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
57,252,4.590900525069283,697.6774273452734,143.90304752790632,9,10,2019,2,6,5,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
47,321,52.6142636810764,819.2072553915781,48.049745647129996,29,10,2018,4,3,25,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
20,59,21.73256197417417,854.3678120486553,317.741092595717,12,7,2023,13,45,49,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0
41,34,70.03476963424527,820.0284669365881,118.31429934954541,22,7,2024,0,0,16,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
37,58,37.39531558992264,729.1193353473042,221.38312172259984,13,10,2022,2,53,58,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
41,275,33.81950080686472,19.590213591435642,497.65045181770756,9,5,2015,3,17,56,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
51,157,16.897285241040045,204.93041102798352,383.0944913090982,2,10,2019,21,48,29,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0
26,53,12.295281112410608,529.3802630023469,214.5356968721593,22,12,2021,7,41,10,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1
68,224,9.200485900600714,951.534156944634,347.1897423967569,9,7,2022,10,59,55,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
38,267,87.15419994172971,219.5082114435004,226.21383286836678,5,2,2016,16,16,10,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
73,21,57.69871769566845,853.0826847535018,264.561194536099,8,10,2023,15,20,45,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
66,355,92.62182419148894,802.5209438250715,334.6197969370012,13,9,2015,22,18,59,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
74,145,79.83503850763815,663.8608580975117,123.87972646917272,22,9,2018,13,39,35,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
33,206,85.56438233519204,637.6273002388612,96.3552331550192,6,10,2018,1,33,29,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1
63,288,57.64647157506837,625.7428627555284,410.8153320037353,19,12,2016,23,10,46,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
26,122,72.9110929833868,598.2809290895929,208.46773555050785,28,3,2020,20,38,22,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
76,253,54.362740527009606,537.5347891619102,97.62314675211297,15,2,2019,23,45,25,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
64,177,75.29088279609722,855.8935809292468,87.56356999759535,10,5,2018,16,50,52,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
19,336,90.28408433634107,252.02243973162896,53.567473265395016,10,5,2021,4,30,46,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1
29,272,39.41425214945778,641.3166797871396,423.36890401095536,26,3,2024,22,37,29,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0
30,334,56.84148550412084,934.8740433345214,379.59131728225043,28,3,2020,16,31,54,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
51,338,61.89673656387616,261.8350370019574,12.286088775810999,26,6,2019,21,2,52,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0
30,356,60.133564777590166,765.9958702033109,299.989287579358,30,8,2021,16,6,24,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0
27,117,12.71982737681634,213.7145827485085,437.21879104840525,29,1,2022,0,46,46,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
74,264,2.226310308149256,770.9627522001158,340.2692394582594,16,2,2016,5,35,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1
47,254,1.6998015852660018,73.57370309417536,197.4639856576288,4,7,2018,4,3,49,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
63,214,6.795344576853942,942.534598832727,70.80313868057198,30,8,2021,19,34,17,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
70,338,43.395060679839894,750.7495651014758,166.9155853205499,31,2,2019,0,45,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
65,279,99.88577726668706,830.1049429136318,130.45948127420436,22,10,2015,6,53,48,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
60,35,25.70222120862316,697.2433978623714,459.7988519078714,8,2,2015,22,58,10,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
56,157,55.75352078030051,644.5699594275357,180.85287654499194,19,5,2024,7,44,33,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
51,155,91.04673774486632,566.6389200130753,342.6577782694979,13,6,2021,18,49,29,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0
55,90,43.330513708937765,915.9244994805405,376.9387675733389,29,9,2016,2,7,29,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
45,86,31.85200393433794,123.11643140510401,385.18499638278973,3,4,2024,17,29,36,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
24,166,92.03509207795257,487.38845251789365,294.447934529987,22,1,2021,19,53,17,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
49,17,83.98738758219974,572.2458427235325,155.57284170826824,19,6,2017,5,21,47,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0
22,215,73.3327395636484,666.1797912312012,275.6748682552735,20,12,2016,14,36,28,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
29,177,53.671336075663255,705.4543536706938,287.1611246826108,13,10,2022,18,28,30,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
